ARREST_KEY,ARREST_DATE,PD_CD,PD_DESC,KY_CD,OFNS_DESC,LAW_CODE,LAW_CAT_CD,ARREST_BORO,ARREST_PRECINCT,JURISDICTION_CODE,AGE_GROUP,PERP_SEX,PERP_RACE,X_COORD_CD,Y_COORD_CD,Latitude,Longitude
173084533,12/29/2017,259,"MISCHIEF,CRIMINAL     UNCLASSIFIED 4TH DEG",351,CRIMINAL MISCHIEF & RELATED OFFENSES,PL 1450001,M,S,123,0,18-24,M,WHITE HISPANIC,927438,135425,40.53821205,-74.2043954
173084520,12/29/2017,478,"THEFT OF SERVICES, UNCLASSIFIED",343,OTHER OFFENSES RELATED TO THEFT,PL 1651503,M,M,25,1,25-44,M,WHITE HISPANIC,1001575,232339,40.80438405,-73.93742167
173093429,12/29/2017,793,WEAPONS POSSESSION 3,118,DANGEROUS WEAPONS,PL 2650201,F,Q,100,0,25-44,M,BLACK,1035954,152180,40.58423246,-73.8138565
173093576,12/29/2017,101,ASSAULT 3,344,ASSAULT 3 & RELATED OFFENSES,PL 1200001,M,K,79,0,18-24,M,BLACK,998810,192148,40.69407488,-73.94749616
173093583,12/29/2017,109,"ASSAULT 2,1,UNCLASSIFIED",106,FELONY ASSAULT,PL 1201001,F,K,94,0,18-24,M,BLACK,997245,204130,40.72696507,-73.95311663
173093666,12/29/2017,793,WEAPONS POSSESSION 3,118,DANGEROUS WEAPONS,PL 2650201,F,Q,106,0,18-24,M,WHITE HISPANIC,1032125,176785,40.65178946,-73.82746717
173095150,12/29/2017,339,"LARCENY,PETIT FROM OPEN AREAS,UNCLASSIFIED",341,PETIT LARCENY,PL 1552500,M,M,14,0,18-24,F,BLACK,987220,212676,40.75043077,-73.98928218
173103592,12/29/2017,244,"BURGLARY,UNCLASSIFIED,UNKNOWN TIME",107,BURGLARY,PL 1402501,F,K,90,0,25-44,M,WHITE HISPANIC,995734,197465,40.70867333,-73.95857955
173073320,12/29/2017,782,"WEAPONS, POSSESSION, ETC",236,DANGEROUS WEAPONS,PL 2650101,M,Q,115,3,18-24,M,WHITE,1018623,214936,40.75656759,-73.87593153
173095133,12/29/2017,441,"LARCENY,GRAND OF AUTO",110,GRAND LARCENY OF MOTOR VEHICLE,PL 1553008,F,B,45,0,<18,M,BLACK,1027120,244668,40.83813661,-73.84507173
173093921,12/29/2017,101,ASSAULT 3,344,ASSAULT 3 & RELATED OFFENSES,PL 1200001,M,Q,114,0,18-24,F,WHITE HISPANIC,1008863,224006,40.78149492,-73.91112717
173093915,12/29/2017,490,"STOLEN PROPERTY 3,POSSESSION",232,POSSESSION OF STOLEN PROPERTY 5,PL 1654000,M,Q,111,11,25-44,M,BLACK,1051028,216956,40.76192659,-73.75894553
173095137,12/29/2017,503,"CONTROLLED SUBSTANCE,INTENT TO SELL 3",117,DANGEROUS DRUGS,PL 2201601,F,K,76,2,25-44,F,WHITE HISPANIC,981343,185963,40.67710997,-74.0104818
173093648,12/29/2017,101,ASSAULT 3,344,ASSAULT 3 & RELATED OFFENSES,PL 1200001,M,K,66,0,45-64,M,ASIAN / PACIFIC ISLANDER,991710,163465,40.61535515,-73.97313142
173093595,12/29/2017,681,"CHILD, ENDANGERING WELFARE",233,SEX CRIMES,PL 2601001,M,Q,104,0,18-24,M,WHITE HISPANIC,1013764,195875,40.70426739,-73.89355376
173093580,12/29/2017,101,ASSAULT 3,344,ASSAULT 3 & RELATED OFFENSES,PL 1200001,M,K,60,0,18-24,M,BLACK,986771,148698,40.57482548,-73.99092661
173093428,12/29/2017,441,"LARCENY,GRAND OF AUTO",110,GRAND LARCENY OF MOTOR VEHICLE,PL 1553008,F,Q,113,0,25-44,M,BLACK,1042371,184681,40.67340086,-73.7904742
173092309,12/29/2017,764,BAIL JUMPING 1 & 2,126,MISCELLANEOUS PENAL LAW,PL 2155600,F,M,10,0,18-24,M,BLACK,985657,214450,40.75530034,-73.99492296
173092299,12/29/2017,478,"THEFT OF SERVICES, UNCLASSIFIED",343,OTHER OFFENSES RELATED TO THEFT,PL 1651503,M,K,75,1,18-24,M,WHITE HISPANIC,1021568,185710,40.67633736,-73.86546354
173074617,12/29/2017,568,"MARIJUANA, POSSESSION 1, 2 & 3",117,DANGEROUS DRUGS,PL 2212500,F,B,47,0,45-64,M,BLACK,1020973,256159,40.86970365,-73.86722365
173088889,12/29/2017,569,"MARIJUANA, SALE 4 & 5",235,DANGEROUS DRUGS,PL 2214000,M,M,14,0,25-44,M,BLACK,987470,211488,40.74716992,-73.98838045
173064942,12/29/2017,105,STRANGULATION 1ST,106,FELONY ASSAULT,PL 1211200,F,Q,105,0,18-24,M,BLACK,1057767,203993,40.72629309,-73.73476085
173077308,12/29/2017,511,"CONTROLLED SUBSTANCE, POSSESSION 7",235,DANGEROUS DRUGS,PL 2200300,M,M,14,3,18-24,M,WHITE,986882,214802,40.75626621,-73.99050125
173067161,12/29/2017,478,"THEFT OF SERVICES, UNCLASSIFIED",343,OTHER OFFENSES RELATED TO THEFT,PL 1651503,M,B,44,1,25-44,M,BLACK,1007022,243322,40.83451692,-73.91770926
173088890,12/29/2017,101,ASSAULT 3,344,ASSAULT 3 & RELATED OFFENSES,PL 1200001,M,M,5,0,25-44,M,ASIAN / PACIFIC ISLANDER,983894,200721,40.71761772,-74.00128568
173085785,12/29/2017,339,"LARCENY,PETIT FROM OPEN AREAS,UNCLASSIFIED",341,PETIT LARCENY,PL 1552500,M,M,14,0,18-24,F,WHITE HISPANIC,988058,214775,40.75619167,-73.98625649
173070126,12/29/2017,849,"NY STATE LAWS,UNCLASSIFIED VIOLATION",677,OTHER STATE LAWS,LOC000000V,V,Q,109,1,45-64,M,WHITE HISPANIC,1031307,216054,40.7595778,-73.8301407
173070626,12/29/2017,922,"TRAFFIC,UNCLASSIFIED MISDEMEAN",348,VEHICLE AND TRAFFIC LAWS,VTL0511001,M,Q,101,0,25-44,M,BLACK,1053054,159763,40.60492996,-73.75221608
173073315,12/29/2017,905,"INTOXICATED DRIVING,ALCOHOL",347,INTOXICATED & IMPAIRED DRIVING,VTL11920U3,M,Q,115,0,25-44,M,WHITE HISPANIC,1017850,212667,40.75034273,-73.87873302
173073316,12/29/2017,905,"INTOXICATED DRIVING,ALCOHOL",347,INTOXICATED & IMPAIRED DRIVING,VTL11920U2,M,Q,115,0,25-44,M,WHITE HISPANIC,1016674,215450,40.75798574,-73.88296399
173074621,12/29/2017,478,"THEFT OF SERVICES, UNCLASSIFIED",343,OTHER OFFENSES RELATED TO THEFT,PL 1651503,M,B,40,1,45-64,M,WHITE HISPANIC,1007034,236608,40.81608887,-73.91768869
173077306,12/29/2017,759,"PUBLIC ADMINISTATION,UNCLASS MISDEMEAN 4",359,OFFENSES AGAINST PUBLIC ADMINISTRATION,PL 1950500,M,M,6,0,45-64,M,WHITE HISPANIC,982746,206647,40.73388303,-74.00542831
173079645,12/29/2017,339,"LARCENY,PETIT FROM OPEN AREAS,UNCLASSIFIED",341,PETIT LARCENY,PL 1552500,M,B,52,0,25-44,M,BLACK,1009690,257590,40.87367104,-73.90801365
173091215,12/29/2017,339,"LARCENY,PETIT FROM OPEN AREAS,UNCLASSIFIED",341,PETIT LARCENY,PL 1552500,M,B,44,0,25-44,M,WHITE HISPANIC,1006537,244511,40.83778162,-73.91945797
173079647,12/29/2017,109,"ASSAULT 2,1,UNCLASSIFIED",106,FELONY ASSAULT,PL 1200501,F,B,46,0,18-24,F,WHITE HISPANIC,1011751,250275,40.8535874,-73.90059136
173079648,12/29/2017,101,ASSAULT 3,344,ASSAULT 3 & RELATED OFFENSES,PL 1200001,M,B,52,0,25-44,F,WHITE HISPANIC,1019583,259726,40.87949963,-73.8722306
173085762,12/29/2017,339,"LARCENY,PETIT FROM OPEN AREAS,UNCLASSIFIED",341,PETIT LARCENY,PL 1552500,M,K,94,0,18-24,F,ASIAN / PACIFIC ISLANDER,995557,200301,40.7164577,-73.95921321
173080628,12/29/2017,969,"TRAFFIC,UNCLASSIFIED INFRACTION",881,OTHER TRAFFIC INFRACTION,VTL051101A,M,K,61,0,45-64,F,WHITE,995154,159868,40.60547855,-73.96073235
173080635,12/29/2017,339,"LARCENY,PETIT FROM OPEN AREAS,UNCLASSIFIED",341,PETIT LARCENY,PL 1552500,M,M,33,0,25-44,M,BLACK,1001047,246068,40.84206728,-73.9392945
173084527,12/29/2017,511,"CONTROLLED SUBSTANCE, POSSESSION 7",235,DANGEROUS DRUGS,PL 2200300,M,M,25,0,25-44,M,BLACK,1001756,233153,40.8066179,-73.93676575
173088879,12/29/2017,570,"MARIJUANA, SALE 1, 2 & 3",117,DANGEROUS DRUGS,PL 2214500,F,K,71,0,25-44,M,BLACK,999956,181228,40.6641,-73.94338898
173088899,12/29/2017,490,"STOLEN PROPERTY 3,POSSESSION",232,POSSESSION OF STOLEN PROPERTY 5,PL 1654000,M,M,1,1,45-64,M,BLACK,983728,201372,40.71940455,-74.00188456
173088903,12/29/2017,779,"PUBLIC ADMINISTRATION,UNCLASSIFIED FELONY",126,MISCELLANEOUS PENAL LAW,PL 2155100,F,Q,105,0,18-24,M,BLACK,1048674,181399,40.66434891,-73.76778324
173064944,12/29/2017,397,"ROBBERY,UNCLASSIFIED,OPEN AREAS",105,ROBBERY,PL 160102A,F,Q,105,0,18-24,M,BLACK,1057767,203993,40.72629309,-73.73476085
173088893,12/29/2017,339,"LARCENY,PETIT FROM OPEN AREAS,UNCLASSIFIED",341,PETIT LARCENY,PL 1552500,M,M,23,0,25-44,M,BLACK,999501,227549,40.79124062,-73.94492406
173088894,12/29/2017,101,ASSAULT 3,344,ASSAULT 3 & RELATED OFFENSES,PL 1200001,M,M,5,0,25-44,M,WHITE HISPANIC,983894,200721,40.71761772,-74.00128568
173090129,12/29/2017,203,"TRESPASS 3, CRIMINAL",352,CRIMINAL TRESPASS,PL 1401000,M,M,10,0,25-44,F,WHITE,985686,215316,40.75767728,-73.9948181
173091228,12/29/2017,509,POSSESSION HYPODERMIC INSTRUMENT,235,DANGEROUS DRUGS,PL 2204500,M,M,7,0,25-44,M,WHITE HISPANIC,987556,198971,40.71281378,-73.98807622
173092301,12/29/2017,203,"TRESPASS 3, CRIMINAL",352,CRIMINAL TRESPASS,PL 140100G,M,K,84,1,18-24,M,WHITE HISPANIC,990146,188389,40.6837673,-73.97874298
173093424,12/29/2017,101,ASSAULT 3,344,ASSAULT 3 & RELATED OFFENSES,PL 1200001,M,Q,115,0,25-44,M,WHITE HISPANIC,1019146,216886,40.76191778,-73.87403364
173093572,12/29/2017,259,"MISCHIEF,CRIMINAL     UNCLASSIFIED 4TH DEG",351,CRIMINAL MISCHIEF & RELATED OFFENSES,PL 1450003,M,B,44,97,45-64,F,BLACK,1004057,245520,40.84055694,-73.92841751
173093575,12/29/2017,511,"CONTROLLED SUBSTANCE, POSSESSION 7",235,DANGEROUS DRUGS,PL 2200300,M,K,75,97,45-64,M,BLACK,1017228,183349,40.66987419,-73.88112153
173093587,12/29/2017,567,"MARIJUANA, POSSESSION 4 & 5",235,DANGEROUS DRUGS,PL 2211001,M,M,5,0,18-24,M,BLACK HISPANIC,985333,203243,40.72453995,-73.99609422
173093658,12/29/2017,847,"NY STATE LAWS,UNCLASSIFIED FELONY",125,OTHER STATE LAWS,VTL0511003,F,M,32,0,25-44,M,BLACK,1000236,235189,40.81220903,-73.9422515
173093910,12/29/2017,792,WEAPONS POSSESSION 1 & 2,118,DANGEROUS WEAPONS,PL 265031B,F,M,9,0,25-44,M,WHITE,988130,202562,40.72266998,-73.98600365
173093670,12/29/2017,922,"TRAFFIC,UNCLASSIFIED MISDEMEAN",348,VEHICLE AND TRAFFIC LAWS,VTL1220B01,M,Q,113,11,25-44,M,UNKNOWN,1046315,187088,40.67998074,-73.77623391
173093654,12/29/2017,203,"TRESPASS 3, CRIMINAL",352,CRIMINAL TRESPASS,PL 1401000,M,M,5,0,18-24,M,WHITE HISPANIC,986281,198581,40.71174371,-73.99267545
173093591,12/29/2017,101,ASSAULT 3,344,ASSAULT 3 & RELATED OFFENSES,PL 1200001,M,Q,113,0,18-24,M,BLACK,1040340,189430,40.68644886,-73.79775644
173093590,12/29/2017,101,ASSAULT 3,344,ASSAULT 3 & RELATED OFFENSES,PL 1200001,M,Q,113,0,18-24,M,BLACK,1040340,189430,40.68644886,-73.79775644
173093430,12/29/2017,339,"LARCENY,PETIT FROM OPEN AREAS,UNCLASSIFIED",341,PETIT LARCENY,PL 1552500,M,S,121,0,25-44,M,BLACK,937325,151467,40.58230199,-74.16893609
173093418,12/29/2017,494,"STOLEN PROPERTY 2,1,POSSESSION,UNCLASSIFIED",111,POSSESSION OF STOLEN PROPERTY,PL 1654502,F,M,14,1,25-44,M,WHITE,986061,213320,40.7521987,-73.99346504
173093410,12/29/2017,105,STRANGULATION 1ST,106,FELONY ASSAULT,PL 1211200,F,K,72,0,25-44,M,WHITE HISPANIC,980535,174483,40.64559959,-74.01338849
173093400,12/29/2017,508,"DRUG PARAPHERNALIA,   POSSESSES OR SELLS 2",235,DANGEROUS DRUGS,PL 2205002,M,B,44,0,25-44,M,BLACK HISPANIC,1005507,241210,40.82872387,-73.92319077
173091237,12/29/2017,439,"LARCENY,GRAND FROM OPEN AREAS,UNCLASSIFIED",109,GRAND LARCENY,PL 1553001,F,Q,109,0,25-44,M,ASIAN / PACIFIC ISLANDER,1030234,215251,40.75737942,-73.83401937
173091221,12/29/2017,511,"CONTROLLED SUBSTANCE, POSSESSION 7",235,DANGEROUS DRUGS,PL 2200300,M,K,70,0,45-64,M,WHITE,997570,170092,40.633538,-73.95201133
173090131,12/29/2017,339,"LARCENY,PETIT FROM OPEN AREAS,UNCLASSIFIED",341,PETIT LARCENY,PL 1552500,M,M,14,0,25-44,F,WHITE,987220,212676,40.75043077,-73.98928218
173090109,12/29/2017,101,ASSAULT 3,344,ASSAULT 3 & RELATED OFFENSES,PL 1200001,M,B,49,0,25-44,M,BLACK,1023305,252637,40.86002683,-73.85881247
173090130,12/29/2017,101,ASSAULT 3,344,ASSAULT 3 & RELATED OFFENSES,PL 1200001,M,M,23,2,25-44,F,BLACK,999218,230194,40.79850092,-73.94594019
173090133,12/29/2017,175,"SEXUAL ABUSE 3,2",233,FORCIBLE TOUCHING,PL 1305200,M,M,14,0,25-44,M,WHITE HISPANIC,985679,213954,40.75393894,-73.99484365
173070124,12/29/2017,922,"TRAFFIC,UNCLASSIFIED MISDEMEAN",348,VEHICLE AND TRAFFIC LAWS,VTL0511001,M,Q,106,0,18-24,M,ASIAN / PACIFIC ISLANDER,1037663,185218,40.67490446,-73.80744231
173067175,12/29/2017,511,"CONTROLLED SUBSTANCE, POSSESSION 7",235,DANGEROUS DRUGS,PL 2200300,M,M,25,2,45-64,M,BLACK HISPANIC,1002065,231446,40.80193203,-73.93565411
173084536,12/29/2017,922,"TRAFFIC,UNCLASSIFIED MISDEMEAN",348,VEHICLE AND TRAFFIC LAWS,VTL0511001,M,S,120,0,25-44,F,WHITE,960679,170586,40.63487258,-74.08492619
173084512,12/29/2017,511,"CONTROLLED SUBSTANCE, POSSESSION 7",235,DANGEROUS DRUGS,PL 2200300,M,B,44,0,25-44,M,BLACK,1007141,241554,40.82966396,-73.91728525
173084511,12/29/2017,339,"LARCENY,PETIT FROM OPEN AREAS,UNCLASSIFIED",341,PETIT LARCENY,PL 1552500,M,B,43,0,65+,M,WHITE HISPANIC,1022678,243888,40.83601618,-73.8611293
173064940,12/29/2017,841,"PUBLIC HEALTH LAW,UNCLASSIFIED MISDEMEANOR",364,OTHER STATE LAWS (NON PENAL LAW),PHL3380000,M,M,14,0,25-44,M,WHITE HISPANIC,986072,212412,40.74970647,-73.99342559
173083143,12/29/2017,478,"THEFT OF SERVICES, UNCLASSIFIED",343,OTHER OFFENSES RELATED TO THEFT,PL 1651503,M,Q,104,1,25-44,M,BLACK,1010686,192838,40.69594127,-73.90466705
173083141,12/29/2017,569,"MARIJUANA, SALE 4 & 5",235,DANGEROUS DRUGS,PL 2214000,M,Q,103,0,25-44,M,BLACK,1040919,196773,40.70659994,-73.79560696
173083130,12/29/2017,109,"ASSAULT 2,1,UNCLASSIFIED",106,FELONY ASSAULT,PL 1200502,F,K,62,0,45-64,F,WHITE,991855,159418,40.60424684,-73.9726137
173081837,12/29/2017,339,"LARCENY,PETIT FROM OPEN AREAS,UNCLASSIFIED",341,PETIT LARCENY,PL 1552500,M,M,32,0,45-64,M,BLACK,1000186,239141,40.82305625,-73.94242274
173080622,12/29/2017,101,ASSAULT 3,344,ASSAULT 3 & RELATED OFFENSES,PL 1204501,M,B,40,2,45-64,M,WHITE HISPANIC,1008456,233097,40.80644838,-73.91256403
173079658,12/29/2017,101,ASSAULT 3,344,ASSAULT 3 & RELATED OFFENSES,PL 1200001,M,K,88,2,18-24,M,BLACK,991703,192337,40.69460248,-73.97312473
173077298,12/29/2017,101,ASSAULT 3,344,ASSAULT 3 & RELATED OFFENSES,PL 1200001,M,B,49,0,25-44,M,BLACK HISPANIC,1027430,251105,40.85580274,-73.84390995
173074618,12/29/2017,101,ASSAULT 3,344,ASSAULT 3 & RELATED OFFENSES,PL 1200001,M,B,40,0,45-64,M,WHITE HISPANIC,1005294,237197,40.81770983,-73.92397301
173070109,12/29/2017,729,"FORGERY,ETC.,UNCLASSIFIED-FELONY",113,FORGERY,PL 1701501,F,B,45,0,25-44,M,BLACK,1030398,243833,40.83582826,-73.83323099
173070107,12/29/2017,397,"ROBBERY,UNCLASSIFIED,OPEN AREAS",105,ROBBERY,PL 1600500,F,B,46,0,25-44,M,BLACK,1011176,248451,40.84858284,-73.90267718
173067181,12/29/2017,922,"TRAFFIC,UNCLASSIFIED MISDEMEAN",348,VEHICLE AND TRAFFIC LAWS,VTL0511001,M,Q,107,0,45-64,M,WHITE HISPANIC,1033683,200677,40.71735886,-73.82167711
173067180,12/29/2017,905,"INTOXICATED DRIVING,ALCOHOL",347,INTOXICATED & IMPAIRED DRIVING,VTL11920U3,M,Q,103,0,25-44,M,BLACK,1047375,196774,40.70655899,-73.77232146
173067179,12/29/2017,505,"CONTROLLED SUBSTANCE, POSSESSION 4",117,DANGEROUS DRUGS,PL 2200904,F,Q,115,0,45-64,M,WHITE HISPANIC,1017647,214118,40.75432613,-73.87945848
173064937,12/29/2017,478,"THEFT OF SERVICES, UNCLASSIFIED",343,OTHER OFFENSES RELATED TO THEFT,PL 1651503,M,M,32,1,45-64,M,BLACK,1000622,235883,40.81411316,-73.94085536
173070118,12/29/2017,729,"FORGERY,ETC.,UNCLASSIFIED-FELONY",113,FORGERY,PL 1702500,F,K,73,2,25-44,M,BLACK,1011483,181643,40.66521113,-73.90183812
173070822,12/29/2017,922,"TRAFFIC,UNCLASSIFIED MISDEMEANOR",348,VEHICLE AND TRAFFIC LAWS,VTL0512000,M,Q,114,4,25-44,M,BLACK,1006767,220212,40.77108698,-73.91870826
173091230,12/29/2017,209,"BURGLARS TOOLS,UNCLASSIFIED",231,BURGLAR'S TOOLS,PL 1403500,M,M,6,0,25-44,F,BLACK,985402,203970,40.72653537,-73.99584516
173103589,12/29/2017,244,"BURGLARY,UNCLASSIFIED,UNKNOWN TIME",107,BURGLARY,PL 1402501,F,K,90,0,25-44,M,WHITE HISPANIC,995734,197465,40.70867333,-73.95857955
173091243,12/29/2017,339,"LARCENY,PETIT FROM OPEN AREAS,UNCLASSIFIED",341,PETIT LARCENY,PL 1552500,M,Q,109,0,25-44,M,ASIAN / PACIFIC ISLANDER,1030234,215251,40.75737942,-73.83401937
173091244,12/29/2017,101,ASSAULT 3,344,ASSAULT 3 & RELATED OFFENSES,PL 1200001,M,Q,107,0,45-64,M,BLACK,1034415,200579,40.71708575,-73.81903724
173091245,12/29/2017,905,"INTOXICATED DRIVING,ALCOHOL",347,INTOXICATED & IMPAIRED DRIVING,VTL11920U2,M,Q,100,0,25-44,M,ASIAN / PACIFIC ISLANDER,1032522,152455,40.58500663,-73.8262104
173092304,12/29/2017,439,"LARCENY,GRAND FROM OPEN AREAS,UNCLASSIFIED",109,GRAND LARCENY,PL 1553001,F,M,19,0,18-24,M,BLACK,993570,216847,40.76187469,-73.96635808
173093593,12/29/2017,439,"LARCENY,GRAND FROM OPEN AREAS,UNCLASSIFIED",109,GRAND LARCENY,PL 1553001,F,Q,109,0,65+,F,ASIAN / PACIFIC ISLANDER,1032084,216954,40.76204389,-73.82732958
173093667,12/29/2017,439,"LARCENY,GRAND FROM OPEN AREAS,UNCLASSIFIED",109,GRAND LARCENY,PL 1553001,F,Q,109,0,45-64,M,ASIAN / PACIFIC ISLANDER,1032084,216954,40.76204389,-73.82732958
173093900,12/29/2017,101,ASSAULT 3,344,ASSAULT 3 & RELATED OFFENSES,PL 1200001,M,K,77,0,<18,M,BLACK,1001111,183920,40.67148682,-73.93921904
173093923,12/29/2017,750,RESISTING ARREST,359,OFFENSES AGAINST PUBLIC ADMINISTRATION,PL 2053000,M,S,123,0,25-44,M,WHITE,937082,141681,40.55544008,-74.16974265
173097288,12/29/2017,114,OBSTR BREATH/CIRCUL,344,ASSAULT 3 & RELATED OFFENSES,PL 1211100,M,B,47,0,18-24,M,BLACK,1026306,259156,40.87790569,-73.84792257
173092298,12/29/2017,567,"MARIJUANA, POSSESSION 4 & 5",235,DANGEROUS DRUGS,PL 2211001,M,K,70,0,18-24,F,BLACK,994523,171935,40.6386007,-73.96298644
173092306,12/29/2017,101,ASSAULT 3,344,ASSAULT 3 & RELATED OFFENSES,PL 1200001,M,M,33,0,25-44,F,BLACK,1000514,244082,40.83661728,-73.94122566
173093419,12/29/2017,339,"LARCENY,PETIT FROM OPEN AREAS,UNCLASSIFIED",341,PETIT LARCENY,PL 1552500,M,M,10,0,25-44,M,WHITE HISPANIC,984233,210020,40.74314121,-74.0000628
173093423,12/29/2017,114,OBSTR BREATH/CIRCUL,344,ASSAULT 3 & RELATED OFFENSES,PL 121110A,M,Q,109,0,45-64,M,WHITE,1038979,211578,40.74724818,-73.80248375
173093573,12/29/2017,503,"CONTROLLED SUBSTANCE,INTENT TO SELL 3",117,DANGEROUS DRUGS,PL 2201601,F,B,41,0,25-44,M,WHITE HISPANIC,1013226,237021,40.8172043,-73.89531681
173093594,12/29/2017,793,WEAPONS POSSESSION 3,118,DANGEROUS WEAPONS,PL 2650201,F,Q,103,0,18-24,M,BLACK HISPANIC,1041732,192519,40.6949185,-73.79271094
173093668,12/29/2017,503,"CONTROLLED SUBSTANCE,INTENT TO SELL 3",117,DANGEROUS DRUGS,PL 2201601,F,Q,100,0,25-44,F,WHITE HISPANIC,1040803,156096,40.59495146,-73.7963664
173093669,12/29/2017,922,"TRAFFIC,UNCLASSIFIED MISDEMEAN",348,VEHICLE AND TRAFFIC LAWS,VTL0511001,M,Q,113,0,18-24,M,BLACK,1043034,184543,40.6730177,-73.78808529
173093898,12/29/2017,101,ASSAULT 3,344,ASSAULT 3 & RELATED OFFENSES,PL 1200001,M,K,77,0,25-44,F,BLACK,998503,185248,40.67513646,-73.94861783
173095140,12/29/2017,259,"MISCHIEF,CRIMINAL     UNCLASSIFIED 4TH DEG",351,CRIMINAL MISCHIEF & RELATED OFFENSES,PL 1450001,M,K,77,0,25-44,M,BLACK,994394,185583,40.67606162,-73.96343072
173091226,12/29/2017,565,"PROSTITUTION, PATRONIZING 4, 3",356,PROSTITUTION & RELATED OFFENSES,PL 2300400,M,M,5,0,45-64,M,ASIAN / PACIFIC ISLANDER,986352,199111,40.71319841,-73.99241918
173091229,12/29/2017,567,"MARIJUANA, POSSESSION 4 & 5",235,DANGEROUS DRUGS,PL 2211001,M,M,9,2,25-44,M,BLACK,990832,202826,40.723393,-73.97625544
173073306,12/29/2017,109,"ASSAULT 2,1,UNCLASSIFIED",106,FELONY ASSAULT,PL 1200501,F,B,42,0,18-24,M,BLACK,1015667,243850,40.83593961,-73.88646599
173093403,12/29/2017,109,"ASSAULT 2,1,UNCLASSIFIED",106,FELONY ASSAULT,PL 12005EH,F,B,50,0,18-24,F,BLACK,1012829,270906,40.91020961,-73.8966066
173090112,12/29/2017,259,"MISCHIEF,CRIMINAL     UNCLASSIFIED 4TH DEG",351,CRIMINAL MISCHIEF & RELATED OFFENSES,PL 1450001,M,B,47,0,25-44,M,BLACK,1026486,262591,40.88733282,-73.84725001
173090118,12/29/2017,511,"CONTROLLED SUBSTANCE, POSSESSION 7",235,DANGEROUS DRUGS,PL 2200300,M,K,73,0,45-64,F,BLACK,1010699,183606,40.6706015,-73.9046564
173090120,12/29/2017,750,RESISTING ARREST,359,OFFENSES AGAINST PUBLIC ADMINISTRATION,PL 2053000,M,K,76,0,25-44,M,BLACK,987265,188691,40.68459767,-73.9891305
173090139,12/29/2017,503,"CONTROLLED SUBSTANCE,INTENT TO SELL 3",117,DANGEROUS DRUGS,PL 2201601,F,Q,104,0,25-44,M,WHITE,1010610,198099,40.7103817,-73.90492053
173091241,12/29/2017,567,"MARIJUANA, POSSESSION 4 & 5",235,DANGEROUS DRUGS,PL 2211001,M,Q,114,0,18-24,M,BLACK,1002577,221583,40.7748597,-73.93383168
173092292,12/29/2017,567,"MARIJUANA, POSSESSION 4 & 5",235,DANGEROUS DRUGS,PL 2211001,M,B,40,2,18-24,M,WHITE HISPANIC,1006699,233128,40.8065381,-73.9189106
173092294,12/29/2017,339,"LARCENY,PETIT FROM OPEN AREAS,UNCLASSIFIED",341,PETIT LARCENY,PL 1552500,M,K,79,0,45-64,M,BLACK,997366,192877,40.69607808,-73.95270199
173064939,12/29/2017,841,"PUBLIC HEALTH LAW,UNCLASSIFIED MISDEMEANOR",364,OTHER STATE LAWS (NON PENAL LAW),PHL3380000,M,M,14,0,25-44,M,WHITE,986402,212080,40.74879514,-73.99223468
173067162,12/29/2017,922,"TRAFFIC,UNCLASSIFIED MISDEMEANOR",348,VEHICLE AND TRAFFIC LAWS,VTL0397000,M,B,44,0,25-44,M,WHITE HISPANIC,1005429,240011,40.82543314,-73.9234764
173080630,12/29/2017,922,"TRAFFIC,UNCLASSIFIED MISDEMEAN",348,VEHICLE AND TRAFFIC LAWS,VTL0511001,M,K,77,0,45-64,M,BLACK,1003866,186088,40.67743181,-73.9292812
173067164,12/29/2017,244,"BURGLARY,UNCLASSIFIED,UNKNOWN TIME",107,BURGLARY,PL 1402000,F,B,49,0,25-44,M,WHITE,1022893,247684,40.84643415,-73.86033045
173067165,12/29/2017,205,"TRESPASS 2, CRIMINAL",352,CRIMINAL TRESPASS,PL 1401500,M,B,47,0,25-44,M,BLACK,1020998,257118,40.87233571,-73.867128
173070122,12/29/2017,922,"TRAFFIC,UNCLASSIFIED MISDEMEANOR",348,VEHICLE AND TRAFFIC LAWS,VTL0511002,M,M,30,0,25-44,M,WHITE HISPANIC,996024,238436,40.82112775,-73.95746179
173070127,12/29/2017,922,"TRAFFIC,UNCLASSIFIED MISDEMEAN",348,VEHICLE AND TRAFFIC LAWS,VTL0511001,M,Q,108,0,18-24,M,BLACK,996967,209876,40.74273683,-73.95410877
173070615,12/29/2017,101,ASSAULT 3,344,ASSAULT 3 & RELATED OFFENSES,PL 1200001,M,K,90,0,18-24,M,WHITE HISPANIC,997535,197479,40.70870924,-73.95208346
173070617,12/29/2017,478,"THEFT OF SERVICES, UNCLASSIFIED",343,OTHER OFFENSES RELATED TO THEFT,PL 1651503,M,K,83,0,25-44,M,BLACK,1000351,194575,40.70073377,-73.94193331
173070619,12/29/2017,101,ASSAULT 3,344,ASSAULT 3 & RELATED OFFENSES,PL 1200001,M,M,34,0,18-24,M,WHITE HISPANIC,1006243,255488,40.86791095,-73.92048445
173070625,12/29/2017,101,ASSAULT 3,344,ASSAULT 3 & RELATED OFFENSES,PL 1200001,M,Q,105,0,25-44,M,ASIAN / PACIFIC ISLANDER,1045484,181998,40.66601566,-73.7792762
